"Chemical_ID","Model","BMD10","BMD50","Min_Dose","Max_Dose","AUC_Norm","cas_number","DTXSID","PREFERRED_NAME","INCHIKEY","SMILES","MOLECULAR_FORMULA","AVERAGE_MASS","PUBCHEM_DATA_SOURCES","chem_source","chemical_class","chemDescription","zf.cid","End Point Name","Description","endPointLink","DataQC_Flag"
3273,"quantal_linear","20.013","131.66","0.0","50.0","0.11531937602627255","90-47-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"3273","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Good"
3273,"logistic","35.699","52.723","0.0","50.0","0.08795155993431855","90-47-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"3273","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Good"
3689,"quantal_linear","136.375","897.187","0.0","100.0","0.038717320261437906","781-43-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3689","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Good"
3757,"logistic","14.556","29.36","0.0","30.0","0.1604193412620832","77392-71-3","DTXSID4047753","Perylene","CSHWQDPOILHKBI-UHFFFAOYSA-N","C1=CC2=C3C(=C1)C1=CC=CC4=C1C(=CC=C4)C3=CC=C2","C20H12","252.316","166",NA,"Unclassified",NA,"3757","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Good"
3757,"logistic","11.183","28.478","0.0","30.0","0.2525444227218421","77392-71-3","DTXSID4047753","Perylene","CSHWQDPOILHKBI-UHFFFAOYSA-N","C1=CC2=C3C(=C1)C1=CC=CC4=C1C(=CC=C4)C3=CC=C2","C20H12","252.316","166",NA,"Unclassified",NA,"3757","Any effect","Any abnormality or death within 5 days (combination of all measurements at 24hr and 5 days)",NA,"Good"
3757,"logistic","20.54","35.15","0.0","30.0","0.08592839687194527","77392-71-3","DTXSID4047753","Perylene","CSHWQDPOILHKBI-UHFFFAOYSA-N","C1=CC2=C3C(=C1)C1=CC=CC4=C1C(=CC=C4)C3=CC=C2","C20H12","252.316","166",NA,"Unclassified",NA,"3757","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Good"
3757,"logistic","12.909","29.603","0.0","30.0","0.19687683284457477","77392-71-3","DTXSID4047753","Perylene","CSHWQDPOILHKBI-UHFFFAOYSA-N","C1=CC2=C3C(=C1)C1=CC=CC4=C1C(=CC=C4)C3=CC=C2","C20H12","252.316","166",NA,"Unclassified",NA,"3757","Total mortality","Total mortality (aggregation of MO24 + MORT)","http://purl.obolibrary.org/obo/UBERON_0000071","Good"
3758,"probit","30.287","75.464","0.0","100.0","0.3118986111111111","5385-75-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3758","Any effect","Any abnormality or death within 5 days (combination of all measurements at 24hr and 5 days)",NA,"Good"
3758,"logistic","107.507","154.944","0.0","100.0","0.022938368983957222","5385-75-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3758","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Good"
3758,"probit","33.345","80.292","0.0","100.0","0.2829765873015873","5385-75-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3758","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Good"
3758,"logistic","46.672","82.527","0.0","100.0","0.19292066675154915","5385-75-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3758","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Good"
3758,"probit","37.793","90.109","0.0","100.0","0.23636039173245055","5385-75-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3758","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Good"
3758,"logistic","53.03","94.593","0.0","100.0","0.14897146889058654","5385-75-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3758","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Good"
3758,"quantal_linear","34.128","224.524","0.0","100.0","0.12453114867158988","5385-75-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3758","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Good"
3758,"logistic","106.198","163.601","0.0","100.0","0.037423611111111116","5385-75-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Unclassified",NA,"3758","Total mortality","Total mortality (aggregation of MO24 + MORT)","http://purl.obolibrary.org/obo/UBERON_0000071","Good"
53,"weibull","4507.932","1891008322188.612","0.0","50.0","0.05562701612903226","573-98-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"53","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Moderate"
53,"weibull","inf","inf","0.0","50.0","0.08140322580645161","573-98-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"53","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Moderate"
53,"weibull","4507.932","1891008322188.612","0.0","50.0","0.05562701612903226","573-98-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"53","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Moderate"
53,"quantal_linear","149.936","986.4","0.0","50.0","0.03032258064516129","573-98-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"53","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Moderate"
53,"weibull","4507.932","1891008322188.612","0.0","50.0","0.05562701612903226","573-98-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"53","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Moderate"
53,"logistic","114.534","175.251","0.0","50.0","0.00793548387096774","573-98-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"53","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Moderate"
54,"logistic","15.27","33.92","0.0","5.0","0.05530105722234755","524-42-5",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"54","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Moderate"
54,"logistic","22.289","49.746","0.0","5.0","0.06272585172608942","524-42-5",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"54","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Moderate"
54,"logistic","7.06","15.673","0.0","5.0","0.0768566127779031","524-42-5",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"54","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Moderate"
56,"logistic","56.799","116.105","0.0","50.0","0.0725","132-86-5",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"56","Any effect","Any abnormality or death within 5 days (combination of all measurements at 24hr and 5 days)",NA,"Moderate"
56,"logistic","132.871","246.147","0.0","50.0","0.0351630978865406","132-86-5",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"56","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Moderate"
56,"quantal_linear","144.577","951.145","0.0","50.0","0.0348505978865406","132-86-5",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"56","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Moderate"
56,"logistic","132.871","246.147","0.0","50.0","0.0351630978865406","132-86-5",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"56","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Moderate"
57,"log_probit","0.0","0.063","0.0","5.0","0.5871149193548387","75321-20-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Nitro",NA,"57","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Moderate"
57,"logistic","0.104","0.182","0.0","1.12","0.7544642857142857","75321-20-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Nitro",NA,"57","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Moderate"
57,"logistic","0.093","0.168","0.0","1.12","0.7614397321428571","75321-20-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Nitro",NA,"57","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Moderate"
57,"logistic","0.084","0.155","0.0","1.12","0.7684151785714286","75321-20-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Nitro",NA,"57","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Moderate"
57,"log_logistic","0.077","0.196","0.0","1.12","0.7220596149774139","75321-20-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Nitro",NA,"57","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Moderate"
57,"quantal_linear","15.953","104.952","0.0","5.0","0.0198125","75321-20-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Nitro",NA,"57","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Moderate"
58,"log_probit","1.251","2.767","0.0","5.0","0.4649375","635-12-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"58","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Moderate"
58,"logistic","0.645","1.103","0.0","1.12","0.13962112622826908","635-12-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"58","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Moderate"
58,"logistic","1.167","1.26","0.0","1.12","0.013180272108843538","635-12-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"58","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Moderate"
58,"logistic","1.554","2.974","0.0","1.12","0.052248677248677246","635-12-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"58","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Moderate"
58,"logistic","0.872","1.249","0.0","1.12","0.0821641156462585","635-12-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"58","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Moderate"
58,"log_probit","1.251","2.767","0.0","5.0","0.4649375","635-12-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"58","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Moderate"
60,"logistic","83.615","174.129","0.0","50.0","0.05431250000000001","571-58-4",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"60","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Moderate"
60,"quantal_linear","157.213","1034.274","0.0","50.0","0.038749499443826475","571-58-4",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"60","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Moderate"
60,"log_logistic","266.368","4526702.958","0.0","50.0","0.0718625","571-58-4",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"60","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Moderate"
60,"quantal_linear","157.213","1034.274","0.0","50.0","0.038749499443826475","571-58-4",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"60","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Moderate"
60,"quantal_linear","156.071","1026.765","0.0","50.0","0.02854949944382647","571-58-4",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"60","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Moderate"
60,"log_logistic","1092.528","5796459.706","0.0","50.0","0.04894949944382647","571-58-4",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"60","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Moderate"
60,"logistic","79.804","175.188","0.0","50.0","0.06706249999999998","571-58-4",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"60","Total mortality","Total mortality (aggregation of MO24 + MORT)","http://purl.obolibrary.org/obo/UBERON_0000071","Moderate"
61,"quantal_linear","0.127","0.835","0.0","0.5","0.17993730407523512","130-15-4",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"61","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Moderate"
61,"quantal_linear","0.105","0.688","0.0","0.5","0.2163009404388715","130-15-4",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"61","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Moderate"
62,"log_logistic","0.208","1.013","0.0","5.0","0.7165625","569-15-3",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"62","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Moderate"
62,"logistic","1.433","3.384","0.0","0.5","0.09379652605459057","569-15-3",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"62","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Moderate"
62,"logistic","2.272","5.557","0.0","0.5","0.10992555831265509","569-15-3",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"62","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Moderate"
62,"log_logistic","0.208","1.013","0.0","5.0","0.7165625","569-15-3",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Oxy",NA,"62","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Moderate"
63,"log_probit","20.819","75.711","0.0","50.0","0.172875","83-56-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"63","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Moderate"
63,"log_logistic","48.479","50.542","0.0","50.0","0.07473333333333333","83-56-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"63","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Moderate"
63,"log_logistic","41.409","48.37","0.0","50.0","0.1171230769230769","83-56-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"63","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Moderate"
63,"logistic","58.898","93.106","0.0","50.0","0.0348125","83-56-7",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"63","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Moderate"
65,"logistic","50.368","51.828","0.0","50.0","0.00993103448275862","575-44-0",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"65","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Moderate"
65,"logistic","50.415","52.062","0.0","50.0","0.00993103448275862","575-44-0",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"65","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Moderate"
66,"logistic","173.288","358.382","0.0","50.0","0.05291532258064516","575-43-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"66","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Moderate"
66,"logistic","136637.261","271873.05","0.0","50.0","0.04205347542242704","575-43-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"66","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Moderate"
66,"logistic","136637.261","271873.05","0.0","50.0","0.04205347542242704","575-43-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"66","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Moderate"
66,"logistic","392.934","721.194","0.0","50.0","0.02308266129032258","575-43-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"66","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Moderate"
66,"logistic","67.541","120.46","0.0","50.0","0.03237298387096774","575-43-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"66","Total mortality","Total mortality (aggregation of MO24 + MORT)","http://purl.obolibrary.org/obo/UBERON_0000071","Moderate"
67,"logistic","23.438","39.169","0.0","5.0","0.015625","42397-64-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Nitro",NA,"67","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Moderate"
67,"logistic","23.438","39.169","0.0","5.0","0.015625","42397-64-8",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Nitro",NA,"67","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Moderate"
69,"logistic","76.158","150.361","0.0","50.0","0.0539375","569-41-5",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"69","Any effect","Any abnormality or death within 5 days (combination of all measurements at 24hr and 5 days)",NA,"Moderate"
69,"logistic","59.09","93.678","0.0","50.0","0.0348125","569-41-5",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"69","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Moderate"
69,"logistic","55.936","95.272","0.0","50.0","0.040875","569-41-5",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"69","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Moderate"
69,"quantal_linear","170.245","1120.008","0.0","50.0","0.016625","569-41-5",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Alkylated",NA,"69","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Moderate"
70,"logistic","6.509","10.101","0.0","5.0","0.0214375","42397-65-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Nitro",NA,"70","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Moderate"
70,"quantal_linear","3.195","21.017","0.0","5.0","0.10653965053763441","42397-65-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Nitro",NA,"70","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Moderate"
70,"logistic","5.061","5.253","0.0","5.0","0.009","42397-65-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Nitro",NA,"70","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Moderate"
70,"logistic","6.918","11.914","0.0","5.0","0.035125","42397-65-9",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Nitro",NA,"70","Total mortality","Total mortality (aggregation of MO24 + MORT)","http://purl.obolibrary.org/obo/UBERON_0000071","Moderate"
129,"quantal_linear","12.706","83.592","0.0","50.0","0.22043750000000004","56892-31-0",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"129","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Moderate"
129,"logistic","15.127","26.216","0.0","5.0","0.018148148148148146","56892-31-0",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"129","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Moderate"
129,"quantal_linear","68.327","449.513","0.0","50.0","0.10267588325652839","56892-31-0",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"129","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Moderate"
129,"logistic","5.083","5.49","0.0","5.0","0.029629629629629627","56892-31-0",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"129","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Moderate"
129,"logistic","6.766","11.574","0.0","5.0","0.03296296296296296","56892-31-0",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"129","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Moderate"
129,"logistic","6.766","11.574","0.0","5.0","0.03296296296296296","56892-31-0",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"129","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Moderate"
129,"logistic","5.083","5.49","0.0","5.0","0.029629629629629627","56892-31-0",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"PAH_Hydroxy",NA,"129","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Moderate"
